artist,country,genre,image_uri,uri,debut_album_year,track_name,song_uri,song_image_uri,group_size,gender
Surfaces,us,Pop,https://i.scdn.co/image/ab6761610000e5ebcfdf34f73285254900911485,spotify:artist:4ETSs924pXMzjIeD6E9b4u,2017,Sunday Best,https://p.scdn.co/mp3-preview/985b0520becd124b35decd2ca09a91badec1c053?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2733667dc27da7b24360d6050d0,2,m
Duran Duran,uk,Rock,https://i.scdn.co/image/ab6761610000e5eb47f63876040bae5c16a28832,spotify:artist:0lZoBs4Pzo7R89JM9lxwoT,1981,Ordinary World,https://p.scdn.co/mp3-preview/ab0ace22b709e1845d8ad079801311a26c0ce81a?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273c9647d4bd2589fa1c6e67333,4,m
Lady A,us,country,https://i.scdn.co/image/ab6761610000e5ebd34168ae19ecfa8e9c550e19,spotify:artist:32WkQRZEVKSzVAAYqukAEA,2008,Need You Now,https://p.scdn.co/mp3-preview/6dba512e9ee5c6acbd9a94742f4871ff9601d246?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273c98082925b7f4bd15722c498,3,x
Jaymes Young,us,Pop,https://i.scdn.co/image/ab6761610000e5eb87528aedec4b8d5586768014,spotify:artist:6QrQ7OrISRYIfS5mtacaw2,2017,Infinity,https://p.scdn.co/mp3-preview/3b832402a7ef08d768b9a97e7d0738c0cd9a6dbb?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273a9897f65d1ead1be10a51e3f,1,m
Los Bukis,mx,Latin,https://i.scdn.co/image/ab6761610000e5ebf965d7facfd674f3780158a7,spotify:artist:16kOCiqZ1auY4sokSeZuKf,1977,Tu Cárcel,https://p.scdn.co/mp3-preview/4cfa9caeb9f6922cbcbe5b5ad719d6e5dfbec1bf?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273ef0b7d259a64661c41ba5e36,6,m
Neil Diamond,us,Rock,https://i.scdn.co/image/f4d0fb18cb338eddee6b482779d946183a743b12,spotify:artist:7mEIug7XUlQHikrFxjTWes,1966,Sweet Caroline,https://p.scdn.co/mp3-preview/beeca23f8cd66dd064db0cb0c7ed6aa13af0beae?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2734d1a7a3e5043173883653ffc,1,m
Paul Simon,us,Rock,https://i.scdn.co/image/ab6761610000e5eb1f764c8f69b595efe77e1c45,spotify:artist:2CvCyf1gEVhI0mX6aFXmVI,1965,You Can Call Me Al,https://p.scdn.co/mp3-preview/ce34aa6bca16f5891987c6fcf318d824902dd2de?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27309880a7b8636c5a0615dc0c8,1,m
MAGIC!,us,Reggae,https://i.scdn.co/image/ab6761610000e5eb6322d3011e177875f2028dab,spotify:artist:0DxeaLnv6SyYk2DOqkLO8c,2014,Rude,https://p.scdn.co/mp3-preview/b2a7b00f0de0eebc99af0b7342e4567cfccb5a32?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273604f8ac39f15d287e251f193,1,x
FUN.,us,Pop,https://i.scdn.co/image/37bc85c957e17d3463ae40da1c8ade6bb5ecd546,spotify:artist:5nCi3BB41mBaMH9gfr6Su0,2009,We Are Young (feat. Janelle Monáe),https://p.scdn.co/mp3-preview/ba5bc5a6ef6ee6dc8e122b22438923bf0326200f?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27305fb4e9947c6edaf3836766e,3,m
LIT KILLAH,ar,Hip Hop,https://i.scdn.co/image/ab6761610000e5eb3683c9e04b8656279e7a6702,spotify:artist:1vqR17Iv8VFdzure1TAXEq,2021,Entre Nosotros (Remix) [con Nicki Nicole],https://p.scdn.co/mp3-preview/eee460848ceb1fceae0a1184f39d5316943ddaa3?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27325e5f441cd1021223ca87c1c,1,m
Yusuf / Cat Stevens,uk,Rock,https://i.scdn.co/image/ab6761610000e5ebcff97c36c1d9a2a1d421966c,spotify:artist:08F3Y3SctIlsOEmKd6dnH8,1967,Wild World,https://p.scdn.co/mp3-preview/c62913861b9198497a60fd66170dfd29a5778aa7?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273e7248738c2f7ce3b5584b15d,1,x
Sam Cooke,us,R&B,https://i.scdn.co/image/ab6761610000e5eb41aaa3a05d2ddba59454273e,spotify:artist:6hnWRPzGGKiapVX1UCdEAC,#VALUE!,(What A) Wonderful World,https://p.scdn.co/mp3-preview/45e633c1b82a61991b24fe6934a9f62dfd8d5316?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273a931553dd32099aa87088ecf,1,m
Hombres G,es,Rock,https://i.scdn.co/image/ab6761610000e5eb75b47b1df7cbb577259a0c9d,spotify:artist:60uh2KYYSCqAgJNxcU4DA0,1985,Devuélveme a mi chica,https://p.scdn.co/mp3-preview/2f74db3ec8ef9aa13ffa1336fdd9f8131b0fbdcc?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27383bb5e56278c14e91776b988,4,m
Mike Perry,se,Electronic,https://i.scdn.co/image/ab6761610000e5eb4ca7ccebc2f9e6c281cd6ff3,spotify:artist:6lB8vOoI4DRrrVxXwuV19c,2016,Dive,https://p.scdn.co/mp3-preview/ad128db89787ffc7b1f31b3109fc7e83f93b785b?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273c4c0104ba8a799d375aaeb00,1,m
Kim Petras,us,Pop,https://i.scdn.co/image/ab6761610000e5eb8bc2840ac9c56902f5b9574c,spotify:artist:3Xt3RrJMFv5SZkCfUE8C1J,2018,Unholy (feat. Kim Petras),https://p.scdn.co/mp3-preview/32438952b8c16f0cd11c6ec82531cfcb568d5103?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273a935e4689f15953311772cc4,1,f
Yuridia,mx,Pop,https://i.scdn.co/image/ab6761610000e5eba27e04ae91ea1d6507bdcbf2,spotify:artist:5B8ApeENp4bE4EE3LI8jK2,2005,Qué Agonía,https://p.scdn.co/mp3-preview/6577db8c5d2f65fb753f23816317628f4162eeb8?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273a2bdfe853606a681c40816c9,1,f
Tyler Childers,us,country,https://i.scdn.co/image/ab6761610000e5ebe82e67955cf6a462c26ee576,spotify:artist:13ZEDW6vyBF12HYcZRr4EV,2011,Lady May,https://p.scdn.co/mp3-preview/e590fbae8772d6faec9db37f7f4b90bcd71cee17?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2735a38bd36056b909ed607689d,1,m
NIKI,id,R&B,https://i.scdn.co/image/ab6761610000e5eb74855e013588fd276b25b337,spotify:artist:2kxP07DLgs4xlWz8YHlvfh,2018,Every Summertime,https://p.scdn.co/mp3-preview/a333ab0fc33e945cdfd5ae6aede5241857187b12?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273d00cc26852fcc281296977be,1,f
Fuerza Regida,mx,Latin,https://i.scdn.co/image/ab6761610000e5ebea8e7686df104f4e6d883613,spotify:artist:0ys2OFYzWYB5hRDLCsBqxt,2018,Bebe Dame,https://p.scdn.co/mp3-preview/8a3407bf14272a683e022005a9d3da67013c64b6?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2735f3aef5159749e4b61686670,5,m
Dynoro,lt,Electronic,https://i.scdn.co/image/ab6761610000e5eb71c0e657e2c507f83aeb1627,spotify:artist:3v6Ji4uoWtKRkhuDUaxi9n,2017,In My Mind,https://p.scdn.co/mp3-preview/14d056cbf98e9933ae0877c1cb9cde0ed708281e?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27328a8a05c3a7ba952c7615ab9,1,m
Far East Movement,us,Electronic,https://i.scdn.co/image/ab6761610000e5eb6f288ea7bd44c142791dc7cd,spotify:artist:698hF4vcwHwPy8ltmXermq,2009,Like A G6,https://p.scdn.co/mp3-preview/9fd4082a1f185934d763c6cba4500785ae0e71a1?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27358b08d62231dfca8d358b876,4,m
ITZY,kr,Pop,https://i.scdn.co/image/ab6761610000e5eb8ec4207332def07fec21874d,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,2020,Cheshire,https://p.scdn.co/mp3-preview/cdab4c4b98a6a8f1146b35058fd671ee2084f03c?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273e9cd59d664f597061a513038,4,f
Silk Sonic,us,R&B,https://i.scdn.co/image/ab6772690000c46ca3ebb27ba9a55044f32af6e1,spotify:artist:6PvvGcCY2XtUcSRld1Wilr,2021,Leave The Door Open,https://p.scdn.co/mp3-preview/6e905ca8273bd2c5464c35d0ce10da306a86b11b?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273fcf75ead8a32ac0020d2ce86,2,m
Pepe Aguilar,us,Latin,https://i.scdn.co/image/ab6761610000e5eb6b204aa054bc0ce378462976,spotify:artist:03Yb3iBy9GCifXiATEFcit,1991,Prometiste,https://p.scdn.co/mp3-preview/7cc19971678278d1b21861749d30b76225b0c6a4?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2736638f4e3dcc92cedd605df00,1,m
Chuck Berry,us,Rock,https://i.scdn.co/image/d58323616d4f5d22b51e9dfe0ba53aedabe53cd4,spotify:artist:293zczrfYafIItmnmM3coR,1957,Run Rudolph Run,https://p.scdn.co/mp3-preview/1de67a109afeb48f7c59abb27a6db9d00a0e4935?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27339807cff601735a3dec9e24c,1,m
Kevin o Chris,br,Latin,https://i.scdn.co/image/ab6761610000e5ebedb0e944f13e046044e9bdc1,spotify:artist:2UMj7NCbuqy1yUZmiSYGjJ,2020,Incendeia,https://p.scdn.co/mp3-preview/2282e433268395a52706d21c9b97226f0d01aaaa?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27347b03d1a5b2d5b6ecf6cd904,1,m
Kina,us,Pop,https://i.scdn.co/image/ab6761610000e5ebe925f14dffbe7d1d631ec33e,spotify:artist:7h4j9YTJJuAHzLCc3KCvYu,2006,Can't Help Falling In Love,https://p.scdn.co/mp3-preview/069963d6d87da25f6b284dc21a27b65593a44f2c?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273bb3df70b7531c9a5fb5d9974,1,f
Natasha Bedingfield,uk,Pop,https://i.scdn.co/image/ab6761610000e5eb32432b578e9cbd20fcedf9d1,spotify:artist:7o95ZoZt5ZYn31e9z1Hc0a,2004,Unwritten,https://p.scdn.co/mp3-preview/7ed7ccfab1a4c95ccc712db0b9c3378d1cdfd097?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273b337e1ca6629a53c66a3b0d4,1,f
MKTO,us,Pop,https://i.scdn.co/image/ab6761610000e5ebbc861f3d1ba68614d3a301b4,spotify:artist:2l35CQqtYRh3d8ZIiBep4v,2012,Classic,https://p.scdn.co/mp3-preview/c2f5d9652b4b1c272a8e57ab533a148c3bb4396c?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2739474419f15773875a495eed3,2,m
TLC,us,R&B,https://i.scdn.co/image/ab6761610000e5eb7356ae4581e46319f99c813a,spotify:artist:0TImkz4nPqjegtVSMZnMRq,1992,No Scrubs,https://p.scdn.co/mp3-preview/5edab71a647e515422339ebf23eef079f7329859?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27361ffafd5e31a37336531cf95,3,f
YOASOBI,jp,Pop,https://i.scdn.co/image/ab6761610000e5ebfbe071f5bc42f38d3485a29a,spotify:artist:64tJ2EAv1R6UaZqc4iOCyj,2021,祝福,https://p.scdn.co/mp3-preview/08debce5fa78bb0c7ee384777e66903040c32eb6?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273c5993ff2f059a0a5a7f6270b,2,x
Boney M.,de,R&B,https://i.scdn.co/image/94f8fa49e6ac6748393ff020567c9b95c7f48c18,spotify:artist:54R6Y0I7jGUCveDTtI21nb,1976,Rasputin,https://p.scdn.co/mp3-preview/c2fb8741a6521cd8e6d02493e46ebff2f89dac88?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273f05cf0af79d057704dc994f4,4,f
Franco de Vita,ve,Pop,https://i.scdn.co/image/ab6761610000e5eb21fb9c2d53162906b9c23035,spotify:artist:4NEYQeEYBUjfaXgDQGvFvu,1987,Tú de Qué Vas,https://p.scdn.co/mp3-preview/a8543ffa9c3ab7044035ed45aea01eb25931d3fb?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273e61c36e2c29c574079b7c5b9,1,m
Ghost,se,Rock,https://i.scdn.co/image/ab6761610000e5eb64ab0252ac49ac5020ffccae,spotify:artist:1Qp56T7n950O3EGMsSl81D,2010,Mary On A Cross,https://p.scdn.co/mp3-preview/6ad81a1d53000bb5b422a7a3f3e8ba475dbcb0e1?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273670331d6f704ada42d07f1f7,3,m
Tom Walker,uk,Pop,https://i.scdn.co/image/ab6761610000e5eb4d4ef8da7f9d473febb78398,spotify:artist:7z2avKuuiMAT4XZJFv8Rvh,2019,Leave a Light On,https://p.scdn.co/mp3-preview/fae6abc6b072c31cb191bbc91fbf0ead319b22db?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27322cf06089dc7304bb41b7217,1,m
Kungs,fr,Electronic,https://i.scdn.co/image/ab6761610000e5ebc5eaf5a6086347d8d9a35517,spotify:artist:7keGfmQR4X5w0two1xKZ7d,2016,This Girl (Kungs Vs. Cookin' On 3 Burners),https://p.scdn.co/mp3-preview/8ee14617a4de520dca9fb377276e967c6f9cc1fc?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273af72d0856c5527dc97f3ea08,1,m
AURORA,no,Pop,https://i.scdn.co/image/ab6761610000e5eb1cf32251011d049c26855ae4,spotify:artist:1WgXqy2Dd70QQOU7Ay074N,2014,Runaway,https://p.scdn.co/mp3-preview/44597f7382807eb47b35c4d5875f2c39d1ad4a4e?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273009516bc4f16759f46ded073,1,f
Wallows,us,Rock,https://i.scdn.co/image/ab6761610000e5ebdea0fc37a1f39060e74c569b,spotify:artist:0NIPkIjTV8mB795yEIiPYL,2019,Are You Bored Yet? (feat. Clairo),https://p.scdn.co/mp3-preview/075715293e8883dcaa5f21766f94685adfa95886?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27384feca0133d9a8e6539a8325,3,m
Dennis Lloyd,il,Pop,https://i.scdn.co/image/ab6761610000e5ebd0ce4bc6c58d61c7d29e8449,spotify:artist:3EOEK57CV77D4ovYVcmiyt,2021,Nevermind,https://p.scdn.co/mp3-preview/8b9da46ea7fab138f4195dacb54693beb620f3a4?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2734dbdd4d3c69bec0d471fc479,1,m
UB40,uk,Reggae,https://i.scdn.co/image/ab6761610000e5eb1e06f46a5b977ff9f5b690a3,spotify:artist:69MEO1AADKg1IZrq2XLzo5,1980,Red Red Wine,https://p.scdn.co/mp3-preview/b4fa301bb6e34083857162a5352f4424b4b52b57?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273f1dd69d7399290cc25324706,6,m
Yeat,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5ebe2520f78519ab09f9867a56b,spotify:artist:3qiHUAX7zY4Qnjx8TNUzVx,2019,Out thë way,https://p.scdn.co/mp3-preview/dc8b2351d61b47aa8274de149fa198865daf5cf2?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2737aee5b36a3a60ca926bc429b,1,m
Ofenbach,fr,Electronic,https://i.scdn.co/image/ab6761610000e5ebe6935b04a0228bf166780bf1,spotify:artist:4AKwRarlmsUlLjIwt38NLw,2022,Wasted Love (feat. Lagique),https://p.scdn.co/mp3-preview/0c5ee09bfadfe7fba0324e2be74fa992918294f9?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2739433432ccc03bf5e6b7837d2,2,m
Kevin Kaarl,mx,Pop,https://i.scdn.co/image/ab6761610000e5eb917c61c671914097d79fa938,spotify:artist:6OBGbSaBUvQtk9wpQfDbOE,2019,San Lucas,https://p.scdn.co/mp3-preview/03d1041d62cff0d8e4ba873bbb14c8bf406fc7f4?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2733e4b5368bf7ad20f19cc4812,1,m
Tony Dize,us,Latin,https://i.scdn.co/image/0fb75163d5836f4479ddc91775694ba79979db4e,spotify:artist:3LKXWvXFWrkwUzJWxzwVpW,2009,La Corriente,https://p.scdn.co/mp3-preview/6660f4e05c9e19e1715de679107d2dbe02332595?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,1,m
Lykke Li,se,Pop,https://i.scdn.co/image/ab6761610000e5eb0bf8a86c8e3a34bb4934abb7,spotify:artist:6oBm8HB0yfrIc9IHbxs6in,2008,sex money feelings die - slowed version,https://p.scdn.co/mp3-preview/03955da6f6ea554015f081dc04577925fb1bc588?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2734e520169fed8748fcb8317ad,1,f
Diego & Victor Hugo,br,Latin,https://i.scdn.co/image/ab6761610000e5eb9787153d29a4723500537dbf,spotify:artist:3k68C6mNMJL6OaAdWeW2ZF,2014,Beijo de Glicose - Ao Vivo,https://p.scdn.co/mp3-preview/33f01343b9579bd3ea0de66fa6e7852cbcc4ce7c?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27373e6bc27a626ad8d2d52ebff,1,m
Gnarls Barkley,us,R&B,https://i.scdn.co/image/03e8855382d21e1cbf8172c03001ab8847889f38,spotify:artist:5SbkVQYYzlw1kte75QIabH,2006,Crazy,https://p.scdn.co/mp3-preview/6f505784655f6c03d11f6cda22a9bcc9e234ced3?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27361a13426a99fd3500e2fff54,2,m
Zach Bryan,us,country,https://i.scdn.co/image/ab6761610000e5eb4fd54df35bfcfa0fc9fc2da7,spotify:artist:40ZNYROS4zLfyyBSs2PGe2,2019,Something in the Orange,https://p.scdn.co/mp3-preview/a482a3ea5f62d31f27f6499e7acd3b9252f9054c?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273b2b6670e3aca9bcd55fbabbb,1,m
Audioslave,us,Rock,https://i.scdn.co/image/ab6761610000e5eb5a865295befda9e060a72cb0,spotify:artist:2ziB7fzrXBoh1HUPS6sVFn,2002,Like a Stone,https://p.scdn.co/mp3-preview/c47c2b44a1a72c8d083b662a09b05a7b211cd614?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273a7292b6863258e889b78d787,4,m
Dread Mar I,ar,Reggae,https://i.scdn.co/image/ab6761610000e5eb2d7e2fd5cf6d093294dfab6e,spotify:artist:1aw0Cdl1DIrtUrUA6fGbAR,2006,Perfecta,https://p.scdn.co/mp3-preview/567a74928948a0b94d2de19512686c6e5aa99313?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2733954bddb5f16bdf3d6fb8648,1,m
Camila,mx,Pop,https://i.scdn.co/image/ab6761610000e5ebec05963eab63676a539fef13,spotify:artist:4nDoRrQiYLoBzwC5BhVJzF,2018,Bam Bam (feat. Ed Sheeran),https://p.scdn.co/mp3-preview/466c89a17b60495a63f8e02ec260723c5c1d5e37?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273370ed6a9ced20874385fb147,1,f
*NSYNC,us,Pop,https://i.scdn.co/image/c56cf0cc89c8ecfec7145cf065ea2006d0706605,spotify:artist:6Ff53KvcvAj5U7Z1vojB5o,1997,"Merry Christmas, Happy Holidays",https://p.scdn.co/mp3-preview/158f2eafaa4f03f58cede428618768126aa4d5a7?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273ad88195f11e14785ebe8f6b8,5,m
Marca MP,us,Latin,https://i.scdn.co/image/ab6761610000e5eb2752a63525c52abfd2e532f6,spotify:artist:44mEtidu0VdRkIqO4IbkNa,2019,Ya Acabo,https://p.scdn.co/mp3-preview/d27e1ec4b9691c2256d40905818feaf57db04542?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27351b94b656be2809a469adeb0,4,m
Rick Astley,uk,Pop,https://i.scdn.co/image/ab6761610000e5ebef34f4cfef524a703ccad877,spotify:artist:0gxyHStUsqpMadRV0Di1Qt,1987,Never Gonna Give You Up,https://p.scdn.co/mp3-preview/6bdc5c4548fd55eb3d167c8879ff63daba38cf85?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273baf89eb11ec7c657805d2da0,1,m
Cyndi Lauper,us,Pop,https://i.scdn.co/image/ab6761610000e5eb5744116186e523c459e8c9e1,spotify:artist:2BTZIqw0ntH9MvilQ3ewNY,1983,Girls Just Want to Have Fun,https://p.scdn.co/mp3-preview/e43f7d6761b0a2eb4661ac9c00b1bc392900d809?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27352f532df7ba3269b0242fed9,1,f
Beach House,us,Pop,https://i.scdn.co/image/ab6761610000e5ebb3e38a46a56a423d8f741c09,spotify:artist:56ZTgzPBDge0OvCGgMO3OY,2006,Space Song,https://p.scdn.co/mp3-preview/e4bfd2a3fd0f98bdb5a1b54e27e892c6d2dd76bd?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2739b7190e673e46271b2754aab,2,m
Cuco,us,Pop,https://i.scdn.co/image/ab6761610000e5eb2f8409f38b761a37ad38e1a8,spotify:artist:2Tglaf8nvDzwSQnpSrjLHP,2016,Lover Is a Day,https://p.scdn.co/mp3-preview/195f1c55d816ec2c93d12ad993e8ad0cad8c6924?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273b1c091e32aad5310ebbdd558,1,m
Laura Pausini,it,Pop,https://i.scdn.co/image/ab6761610000e5eba1ca264aff097f33f02a9938,spotify:artist:2e4nwiX8ZCU09LGLOpeqTH,1993,"Y, ¿Si Fuera Ella? - + Es +",https://p.scdn.co/mp3-preview/f49a6e00483c549f454743863da89a1f8066f7b4?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2733645b4fbcb4e6e6c804e02e6,1,f
Tion Wayne,uk,Hip Hop,https://i.scdn.co/image/ab6761610000e5eb7ab375143909a326105e654a,spotify:artist:7b79bQFziJFedJb75k6hFt,2014,Night Away (Dance) (feat. Tion Wayne),https://p.scdn.co/mp3-preview/001c281b4ce4fd123f725726b559901e7d84c242?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273aa556ac3fabe4cf28f6e622e,1,m
KALEO,is,Rock,https://i.scdn.co/image/ab6761610000e5ebece7abde99be7145c0cbbe21,spotify:artist:7jdFEYD2LTYjfwxOdlVjmc,2016,Way down We Go,https://p.scdn.co/mp3-preview/7a390a327ec5e28656cae64a9e20a5b6d8749a9d?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273f793a842c1642b09a768a63b,5,m
Cher,us,Pop,https://i.scdn.co/image/ab6761610000e5eb94535005585f87e7ca8b54b5,spotify:artist:00dwwnz3V4kRfu3UFYpJLz,2011,Doses & Mimosas,https://p.scdn.co/mp3-preview/cdbb4fd3ce704a879f46a4178d91368e080a4f6f?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2738544567bdc5afbafaffc3449,1,f
Tracy Chapman,us,Pop,https://i.scdn.co/image/965060777aeacb43659097cddc16b741785a508f,spotify:artist:7oPgCQqMMXEXrNau5vxYZP,1988,Fast Car,https://p.scdn.co/mp3-preview/3e8e1a7797f26e8022171e6348344262014e16cf?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2737602becfedf6e25752cb54ff,1,f
Brett Young,us,country,https://i.scdn.co/image/ab6761610000e5ebb2883d0a99c6e43909c88ee1,spotify:artist:0fiWOxhsBsQQvFDtxUQWo0,2017,In Case You Didn't Know,https://p.scdn.co/mp3-preview/d8e39d5427e3a9eccfebaa76acc1937060b817c1?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2738c67513a5ffd9a018b410f1b,1,m
Selena,us,Pop,https://i.scdn.co/image/ab6761610000e5eba5205abffd84341e5bace828,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,2013,Calm Down (with Selena Gomez),https://p.scdn.co/mp3-preview/c714a84d5cc3f8f302604068cd104b7af4c4b9d2?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273a3a7f38ea2033aa501afd4cf,1,f
Dillon Francis,us,Electronic,https://i.scdn.co/image/ab6761610000e5eb40abe2711c71c9927b5513be,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,2014,Don’t Let Me Let Go (with ILLENIUM & EVAN GIIA),https://p.scdn.co/mp3-preview/efc6dd1aeb616b7ae0c5a73f1f7082f2f3489e5f?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2735b6d394ac967c01042afa861,1,m
Aitch,uk,Hip Hop,https://i.scdn.co/image/ab6761610000e5eb0006e67c1eed165495012076,spotify:artist:2PJEagPIxaBugeMjIyKVXF,2017,PSYCHO,https://p.scdn.co/mp3-preview/1409d3a99337ae1ef3dc551bf2127dc4f61e8164?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27367ccb1094afb9569efd89408,1,m
Majid Jordan,ca,R&B,https://i.scdn.co/image/ab6761610000e5ebd33d15c40225052c58d9eef6,spotify:artist:4HzKw8XcD0piJmDrrPRCYk,2016,"Hold On, We're Going Home",https://p.scdn.co/mp3-preview/6ff987c72b5402138249d07ca3e55364a39a7ad7?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273a90d170c61fb7d063d47161d,2,m
BORNS,us,Pop,https://i.scdn.co/image/ab6761610000e5eb6308e79c621076395807b455,spotify:artist:1KP6TWI40m7p3QBTU6u2xo,2015,Electric Love,https://p.scdn.co/mp3-preview/9d2fb622b129218180d1dc80e6a22f2623172479?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273cc2cf912462d8ae4ef856434,1,m
Billy Ray Cyrus,us,country,https://i.scdn.co/image/ab6761610000e5eb440230373e8ffaf11c36f96d,spotify:artist:60rpJ9SgigSd16DOAG7GSa,1992,Old Town Road - Remix,https://p.scdn.co/mp3-preview/b1b4f28e5b4fc6791db78234435a20a7704c7774?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273c0e7bf5cdd630f314f20586a,1,m
